rooms	price	area	address	date	x	y	squaremeter price
2.5	656.3	65.63	Kantstr.  40, Charlottenburg (Charlottenburg), Berlin	2017	385524.57871298783	5818727.030535959	10.0
3.0	1100.0	79.0	Scherenbergstrasse 8, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392947.5899532005	5823552.4542146325	13.924050632911392
2.0	490.0	50.0	Fanningerstraße 5, Lichtenberg (Lichtenberg), Berlin	2017	397614.23946524883	5819373.654866402	9.8
1.5	392.39	39.75	Hohenbornweg 2, Lankwitz (Steglitz), Berlin	2017	388710.6410778115	5809207.911262003	9.871446540880504
3.0	2199.0	119.25	Brunnenstr. 173, Mitte (Mitte), Berlin	2017	391364.042398396	5821516.483041302	18.440251572327043
3.0	1850.0	157.22	Nestorstraße 14, Wilmersdorf (Wilmersdorf), Berlin	2017	384549.35691682796	5817606.406738282	11.766950769622186
1.0	305.79	36.06	Paul-Dessau-Str. 21, Marzahn (Marzahn), Berlin	2017	402236.2199709461	5823253.208397564	8.480033277870216
1.0	470.0	36.0	Grunewaldstraße 82, Schöneberg (Schöneberg), Berlin	2017	388284.51303853135	5816783.347269853	13.055555555555555
1.0	469.0	35.59	Bismarckstraße 102, Charlottenburg (Charlottenburg), Berlin	2017	385537.7120341343	5819294.077484673	13.177858949143017
3.5	1388.0	120.0	Dudenstr. 24, Kreuzberg (Kreuzberg), Berlin	2017	390124.867980909	5816236.384979658	11.566666666666666
3.0	2112.0	114.06	Sophienstraße 23, Mitte (Mitte), Berlin	2017	391453.49254043866	5820751.799793462	18.516570226196738
3.0	760.0	98.0	Antwerpener Straße 00, Wedding (Wedding), Berlin	2017	388052.1220245043	5823312.104125149	7.755102040816326
1.0	530.95	43.7	Lasdehner Strasse 30, Friedrichshain (Friedrichshain), Berlin	2017	394673.261555019	5819332.523446069	12.149885583524028
4.0	799.82	92.04	Henny-Porten-Straße 4, Hellersdorf (Hellersdorf), Berlin	2017	405200.5026852865	5821904.349713136	8.689917427205563
4.0	1700.0	111.84	Stavanger Straße 2, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392126.11761526077	5823898.519846942	15.200286123032903
3.0	699.0	81.0	Zum Erlengrund 12, Spandau (Spandau), Berlin	2017	379038.9731722054	5826447.502140298	8.62962962962963
2.0	455.17	59.71	Zeppelinstraße 72, Oberschöneweide (Köpenick), Berlin	2017	399279.37629498943	5813927.833464192	7.623011220901022
2.5	839.0	67.31	Bergheimer Straße 4, Wilmersdorf (Wilmersdorf), Berlin	2017	385822.6859246096	5814725.654111843	12.464715495468726
1.0	429.0	36.93	Alt-Friedrichsfelde 79, Friedrichsfelde (Lichtenberg), Berlin	2017	399827.1872380249	5818872.253299142	11.616571892770105
4.0	539.0	67.75	Havelländer Ring 41, Hellersdorf (Hellersdorf), Berlin	2017	404816.2302575372	5822225.935173968	7.955719557195572
2.0	780.0	59.98	Müggelseedamm 136, Friedrichshagen (Köpenick), Berlin	2017	406222.0641223772	5811557.151055459	13.00433477825942
2.0	737.0	67.0	Boelckestraße 7, Tempelhof (Tempelhof), Berlin	2017	389851.97586138383	5816105.814974931	11.0
3.0	826.0	77.0	Koloniestraße 6b, Wedding (Wedding), Berlin	2017	390079.87274150056	5824013.623823172	10.727272727272727
2.0	469.73	62.55	Pionierstr. 35a, Spandau (Spandau), Berlin	2017	377033.3597065165	5823854.584798865	7.509672262190248
3.0	484.76	70.31	Schönburger Str. 4, Hellersdorf (Hellersdorf), Berlin	2017	406241.3280210587	5821968.1063231025	6.894609586118618
1.0	700.0	56.0	Seesener Str. 1, Wilmersdorf (Wilmersdorf), Berlin	2017	384584.8759079721	5816887.661732634	12.5
2.0	719.0	79.31	Hermannstraße 121, Neukölln (Neukölln), Berlin	2017	393484.46020549146	5813981.474593875	9.065691589963434
2.0	1200.0	100.0	Baseler Straße 44, Lichterfelde (Steglitz), Berlin	2017	384109.6037250924	5811179.608076173	12.0
1.0	368.9	36.89	Alt-Moabit 43, Tiergarten (Tiergarten), Berlin	2017	386859.4445919324	5820696.434917949	10.0
3.0	742.17	114.18	Wittstocker Str. 23, Tiergarten (Tiergarten), Berlin	2017	386512.77176587563	5821388.942683151	6.499999999999999
2.0	427.35	61.05	Zeppelinstr. 84, Spandau (Spandau), Berlin	2017	376901.73037444346	5823324.4531824635	7.000000000000001
2.0	472.15	54.94	Köpenicker Landstraße 115, Plänterwald (Treptow), Berlin	2017	396869.71609743696	5815044.804246512	8.593920640698943
3.0	827.88	94.94	Sterndamm 81, Johannisthal (Treptow), Berlin	2017	398412.83123500575	5811633.907087717	8.72003370549821
2.0	868.0	52.95	Theodorstraße 3, Tempelhof (Tempelhof), Berlin	2017	390336.8849286353	5813437.787342763	16.392823418319168
1.0	476.85	43.35	Bielefelder Straße 11a, Wilmersdorf (Wilmersdorf), Berlin	2017	384959.9472952015	5816892.500560817	11.0
3.0	1400.0	165.47	Kissingenstr. 4a, Pankow (Pankow), Berlin	2017	392548.04487348546	5825188.3813216975	8.460748171874055
2.0	585.0	45.0	Gerhardtstraße 3, Tiergarten (Tiergarten), Berlin	2017	388603.61645150546	5820420.445413567	13.0
2.0	660.0	60.0	Fischerstr. 16, Spandau (Spandau), Berlin	2017	378371.51673032367	5822266.161580132	11.0
3.0	1320.0	115.0	Schützallee 45, Zehlendorf (Zehlendorf), Berlin	2017	382092.7784751053	5811636.848941168	11.478260869565217
2.0	530.0	55.79	Bürgerstraße 1, Baumschulenweg (Treptow), Berlin	2017	394346.1737290421	5813593.175916454	9.49991037820398
3.0	778.51	94.94	Ahrensdorfer Str. 35, Marienfelde (Tempelhof), Berlin	2017	388206.08697410935	5807757.432991503	8.200021065936381
3.0	1448.5	116.0	Weddigenweg 68a, Lichterfelde (Steglitz), Berlin	2017	384699.1847241392	5810679.617384547	12.487068965517242
2.0	900.0	63.0	Ordensmeisterstraße 51, Tempelhof (Tempelhof), Berlin	2017	390568.70084913797	5813111.839275564	14.285714285714286
2.0	393.37	52.73	Kirchhofstr. 30, Neukölln (Neukölln), Berlin	2017	394073.25203707203	5814515.48047277	7.460079651052532
4.0	2070.0	170.0	Fasanenstr. 00, Charlottenburg (Charlottenburg), Berlin	2017	386585.28272578045	5818961.500864479	12.176470588235293
2.0	670.0	55.84	Beusselstr. 36, Tiergarten (Tiergarten), Berlin	2017	386646.7694524397	5821478.000509415	11.998567335243552
3.0	592.68	81.3	Winterstr. 22, Reinickendorf (Reinickendorf), Berlin	2017	390091.65302311344	5825659.429275133	7.290036900369003
2.0	525.0	55.21	Handjerystr. 36, Adlershof (Treptow), Berlin	2017	401715.6328691019	5810527.36548555	9.50914689367868
4.0	804.78	89.42	Kastanienallee 53, Rosenthal (Pankow), Berlin	2017	390121.4764806361	5828010.217223046	9.0
3.0	1264.0	79.0	Linienstrasse 41, Mitte (Mitte), Berlin	2017	392111.35362148366	5820998.124001705	16.0
1.0	430.0	65.0	Tauroggener Str. 42, Charlottenburg (Charlottenburg), Berlin	2017	384732.96512356045	5820706.726755813	6.615384615384615
3.0	1240.0	77.5	Linienstrasse 41, Mitte (Mitte), Berlin	2017	392111.35362148366	5820998.124001705	16.0
1.0	400.0	9.0	Meyerheimstraße 4, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393380.66260588367	5823132.702448655	44.44444444444444
1.0	400.0	9.0	Meyerheimstraße 4, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393380.66260588367	5823132.702448655	44.44444444444444
1.0	400.0	9.0	Meyerheimstraße 4, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393380.66260588367	5823132.702448655	44.44444444444444
1.0	505.0	25.0	Meyerheimstraße 4, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393380.66260588367	5823132.702448655	20.2
3.0	1993.7	482.0	Chemnitzer Straße 11, Kaulsdorf (Hellersdorf), Berlin	2017	403741.60604617617	5818068.9483043775	4.136307053941909
2.0	789.0	66.4	Newtonstraße 25, Adlershof (Treptow), Berlin	2017	400100.4601331322	5810119.16914001	11.882530120481926
2.0	568.0	52.0	Parkstraße 90b, Weißensee (Weißensee), Berlin	2017	395334.447555756	5823679.154286607	10.923076923076923
2.5	540.24	62.4	Tempelhofer Weg 53, Britz (Neukölln), Berlin	2017	393329.89276520227	5812754.44893667	8.657692307692308
7.0	2815.54	216.58	Hausvogteiplatz 13, Mitte (Mitte), Berlin	2017	391243.53617806116	5819300.6423507985	12.999999999999998
7.0	2815.54	216.58	Hausvogteiplatz 13, Mitte (Mitte), Berlin	2017	391243.53617806116	5819300.6423507985	12.999999999999998
4.0	949.6	103.33	Triftstraße 25, Französisch Buchholz (Pankow), Berlin	2017	393763.9025146086	5830224.523600708	9.189973870124843
3.0	599.0	67.0	Mentelinstr. 17, Oberschöneweide (Köpenick), Berlin	2017	398766.1137464893	5814386.209785999	8.940298507462687
3.0	742.6	56.73	Brusendorfer Str. 18, Neukölln (Neukölln), Berlin	2017	394992.2234407075	5814853.177473308	13.090075797637935
3.0	794.0	56.73	Brusendorfer Str. 18, Neukölln (Neukölln), Berlin	2017	394992.2234407075	5814853.177473308	13.996121981315001
1.5	446.0	46.94	Rummelsburger Straße 26, Friedrichsfelde (Lichtenberg), Berlin	2017	398759.74477187655	5818051.879254176	9.50149126544525
3.0	850.0	80.0	Grunewaldstraße 11, Steglitz (Steglitz), Berlin	2017	385589.65133317385	5813397.7399177225	10.625
2.0	660.0	61.0	Turmstr. 37, Tiergarten (Tiergarten), Berlin	2017	387179.75399122393	5820933.2365430575	10.819672131147541
2.0	866.0	49.48	Alte Potsdamer Straße 11, Tiergarten (Tiergarten), Berlin	2017	389639.70818712923	5818776.786131069	17.50202101859337
2.0	529.5	69.14	Schnellerstr. 37, Niederschöneweide (Treptow), Berlin	2017	399199.77366627054	5812634.965461638	7.65837431298814
2.0	1576.0	78.82	Unter den Linden 39, Mitte (Mitte), Berlin	2017	390600.8677219157	5819716.694530862	19.99492514590206
2.0	1891.0	118.13	Alte Potsdamer Straße 9, Tiergarten (Tiergarten), Berlin	2017	389647.74703401455	5818799.683984489	16.00778803013629
3.0	1445.0	87.55	Alte Potsdamer Straße 9, Tiergarten (Tiergarten), Berlin	2017	389647.74703401455	5818799.683984489	16.50485436893204
2.0	1218.0	87.0	Kameruner Str. 17, Wedding (Wedding), Berlin	2017	387762.1684508333	5823441.978588453	14.0
2.0	600.0	52.0	Willdenowstraße 2, Wedding (Wedding), Berlin	2017	389045.57805524115	5822628.188684555	11.538461538461538
2.5	506.31	67.24	Zweibrücker Str. 69, Spandau (Spandau), Berlin	2017	377183.044381476	5823505.951094463	7.529892920880429
2.0	505.68	55.02	Achtermannstr. 36, Pankow (Pankow), Berlin	2017	393314.3980007825	5826561.433483624	9.190839694656487
3.0	1417.0	88.56	Chausseestraße 37, Mitte (Mitte), Berlin	2017	390109.9826398697	5821568.298586357	16.000451671183377
2.0	790.0	61.0	Kaiser Friedrich Strasse 27, Charlottenburg (Charlottenburg), Berlin	2017	384692.7038360472	5819352.787151385	12.950819672131148
1.0	566.0	40.47	Steglitzer Damm 24, Steglitz (Steglitz), Berlin	2017	387191.5409204915	5812432.05578325	13.985668396342971
3.0	850.0	89.46	Oberseestraße 109, Alt-Hohenschönhausen (Hohenschönhausen), Berlin	2017	398050.16655045096	5822898.536813143	9.501453163424996
3.0	1330.0	133.0	Stülpnagelstr. 1, Charlottenburg (Charlottenburg), Berlin	2017	383472.5462871318	5819192.423516437	10.0
1.0	592.54	45.58	Heidelberger Straße 80A, Treptow (Treptow), Berlin	2017	394861.4367560291	5816299.651706303	13.0
4.0	1264.68	105.39	Heidelberger Straße 79, Treptow (Treptow), Berlin	2017	394918.6298476517	5816271.319704592	12.0
1.0	455.0	38.0	Länderallee 2, Charlottenburg (Charlottenburg), Berlin	2017	381977.7110858129	5819086.677073424	11.973684210526315
3.0	899.0	76.26	Newtonstraße 25, Adlershof (Treptow), Berlin	2017	400100.4601331322	5810119.16914001	11.78861788617886
2.5	503.06	58.64	Andreezeile 6, Zehlendorf (Zehlendorf), Berlin	2017	381969.33215161343	5808166.701431878	8.578785811732606
2.0	999.0	84.65	Newtonstraße 25, Adlershof (Treptow), Berlin	2017	400100.4601331322	5810119.16914001	11.80153573538098
2.0	623.0	62.0	Langhansstr 25a, Weißensee (Weißensee), Berlin	2017	394502.8895045265	5823443.167007867	10.048387096774194
2.0	533.0	53.0	Langhansstr 25a, Weißensee (Weißensee), Berlin	2017	394502.8895045265	5823443.167007867	10.056603773584905
2.0	513.0	51.0	Langhansstr 27, Weißensee (Weißensee), Berlin	2017	394483.40743669687	5823453.167891864	10.058823529411764
2.0	533.0	53.0	Langhansstr 25a, Weißensee (Weißensee), Berlin	2017	394502.8895045265	5823443.167007867	10.056603773584905
2.0	447.83	47.14	Eichbuschallee 20-30, Plänterwald (Treptow), Berlin	2017	396961.6341092896	5814838.568198084	9.5
5.0	1350.0	182.0	Schlieperstr. 52, Tegel (Reinickendorf), Berlin	2017	383460.8731959888	5827598.232529406	7.417582417582418
1.0	392.7	34.32	Barbarossastraße 42, Schöneberg (Schöneberg), Berlin	2017	387390.3542509913	5817072.641754977	11.442307692307692
3.0	1429.88	114.39	Bornholmer Str. 21, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	391821.0611953448	5823958.113306298	12.500043710114522
2.0	1198.0	78.03	Scharnhorststr. 31, Mitte (Mitte), Berlin	2017	389506.77053185494	5821655.365060207	15.353069332308086
2.0	650.0	62.25	Barbarossastraße 42, Schöneberg (Schöneberg), Berlin	2017	387390.3542509913	5817072.641754977	10.441767068273093
1.0	520.0	42.0	Borussiastr. 70, Tempelhof (Tempelhof), Berlin	2017	389902.6409244512	5814246.360753672	12.380952380952381
2.0	733.49	74.09	Schwelmer 2, Lichterfelde (Steglitz), Berlin	2017	384320.9748407029	5808224.559071093	9.899986502901875
2.0	1985.0	125.0	Humboldtstr 22, Grunewald (Wilmersdorf), Berlin	2017	383695.6425434085	5817055.034166959	15.88
3.0	1153.0	85.45	Pettenkofer Strasse 14b, Friedrichshain (Friedrichshain), Berlin	2017	396279.69854330993	5819718.0771197975	13.493270918665885
2.0	1008.0	63.0	Gipsstraße 16, Mitte (Mitte), Berlin	2017	391640.2029483142	5820765.067864948	16.0
2.0	601.88	49.0	Hasenholzer Allee 32, Marzahn (Marzahn), Berlin	2017	403358.23120585724	5822341.13097782	12.283265306122448
2.0	483.02	54.49	Wasserwerkstr. 45, Spandau (Spandau), Berlin	2017	375636.4424988091	5824410.739283592	8.864378785098182
2.0	459.76	57.73	Falkenseer Chaussee 22, Spandau (Spandau), Berlin	2017	377094.8497297254	5823466.866649613	7.963970206131994
2.5	577.44	65.86	Wesenberger Ring 19A, Britz (Neukölln), Berlin	2017	394231.22096948477	5811072.236772001	8.76768903735196
3.0	700.0	70.0	Bastianstraße 18, Wedding (Wedding), Berlin	2017	390216.25342784345	5823496.702282096	10.0
1.0	295.0	35.0	Wilhelm-Gericke-Strasse 21, Wittenau (Reinickendorf), Berlin	2017	387291.55834516295	5827354.2700424725	8.428571428571429
2.0	519.2	71.05	Alt-Moabit 79, Tiergarten (Tiergarten), Berlin	2017	387043.7762566958	5820683.187807011	7.307529908515131
2.0	584.0	69.55	Am Teufelsbruch 23, Spandau (Spandau), Berlin	2017	378951.2597048488	5826503.926579973	8.396836808051761
1.0	353.55	50.0	Ostpreußendamm 71, Lichterfelde (Steglitz), Berlin	2017	385968.5583415251	5810934.472688105	7.071000000000001
1.5	407.0	39.48	Naumburger Ring 6, Hellersdorf (Hellersdorf), Berlin	2017	405836.2629572678	5821930.263682059	10.309017223910843
2.0	590.0	50.0	Glienicker Weg 90, Adlershof (Treptow), Berlin	2017	402132.8322056986	5810480.3158673765	11.8
2.0	690.0	79.0	Heidenfeldstr. 5, Friedrichshain (Friedrichshain), Berlin	2017	394843.7719827205	5820625.5296444185	8.734177215189874
1.0	483.0	40.3	Mittelbruchzeile 76, Reinickendorf (Reinickendorf), Berlin	2017	389810.976701364	5825397.3884446565	11.985111662531018
1.5	477.46	48.41	Togostr. 42, Wedding (Wedding), Berlin	2017	387001.552738237	5824324.170411835	9.862838256558563
2.5	533.97	59.33	Parksiedlung Spruch 122, Buckow (Neukölln), Berlin	2017	391475.4318387126	5809273.671608485	9.0
3.0	1152.0	92.14	Varziner Straße 11, Friedenau (Schöneberg), Berlin	2017	386269.6601272281	5815457.772863925	12.502713262426742
1.0	404.0	33.0	Handjerystr. 38, Adlershof (Treptow), Berlin	2017	401740.67939704226	5810524.6947593475	12.242424242424242
6.0	2892.0	222.5	Nachodstraße 19, Wilmersdorf (Wilmersdorf), Berlin	2017	386838.9000062186	5817396.265605182	12.997752808988764
2.0	1042.0	61.25	Alte Potsdamer Straße 11, Tiergarten (Tiergarten), Berlin	2017	389639.70818712923	5818776.786131069	17.012244897959185
2.0	490.32	66.26	Rosa-Reinglass-Steig 3, Spandau (Spandau), Berlin	2017	378616.18676566146	5823250.189431049	7.399939631753697
2.0	897.35	69.31	Bruno-Bürgel-Weg 41, Niederschöneweide (Treptow), Berlin	2017	400570.5764246729	5812396.95962132	12.946905208483624
4.0	1049.55	91.92	Bruno-Bürgel-Weg 39 A, Niederschöneweide (Treptow), Berlin	2017	400554.09477048455	5812394.088920519	11.41808093994778
3.0	966.35	87.85	Braunfelsstr. 71, Lichtenrade (Tempelhof), Berlin	2017	392511.9615463015	5806907.838879065	11.000000000000002
2.0	750.0	60.0	Käthestr. 1, Alt-Hohenschönhausen (Hohenschönhausen), Berlin	2017	397859.4061520621	5823021.575920133	12.5
2.0	930.0	48.0	Fehrbelliner str. 43, Mitte (Mitte), Berlin	2017	391445.47280546854	5821733.1121958075	19.375
3.0	1249.48	93.53	Weimarer Straße 18, Charlottenburg (Charlottenburg), Berlin	2017	385351.7309541889	5818801.802056477	13.359136106062227
3.0	869.0	97.0	Gradestraße 2, Britz (Neukölln), Berlin	2017	393847.99935566727	5812522.853721968	8.958762886597938
3.0	483.16	58.99	Neue Krugallee 98, Plänterwald (Treptow), Berlin	2017	397174.2289225753	5815203.348427578	8.19054076962197
2.0	487.04	61.65	General-Barby-Str. 57, Reinickendorf (Reinickendorf), Berlin	2017	385970.06752446	5825954.983113941	7.900081103000812
3.0	707.54	73.76	Mendelstr. 32, Pankow (Pankow), Berlin	2017	392864.8863290053	5826248.565870938	9.592462039045552
2.0	999.0	76.0	Stresemannstraße 74, Kreuzberg (Kreuzberg), Berlin	2017	390316.3171990412	5818295.955230798	13.144736842105264
2.0	1120.0	81.0	Spenerstr. 3, Tiergarten (Tiergarten), Berlin	2017	388286.2051347789	5820527.526558323	13.82716049382716
2.0	865.0	64.01	Lindenallee 52, Charlottenburg (Charlottenburg), Berlin	2017	383042.85211660655	5820074.59863785	13.513513513513512
2.0	1420.64	88.79	Fürstenwalder Damm 542, Friedrichshagen (Köpenick), Berlin	2017	406680.0094596425	5812748.948516094	16.0
2.0	690.0	50.0	Johann-Sigismund-Straße 9, Wilmersdorf (Wilmersdorf), Berlin	2017	384124.066198983	5817545.923339406	13.8
1.0	780.0	59.0	Lietzenburger Strasse 88, Charlottenburg (Charlottenburg), Berlin	2017	386093.6612935949	5817981.878152885	13.220338983050848
2.0	670.7	67.7	Havelstr. 18, Spandau (Spandau), Berlin	2017	378339.0843824229	5822454.965870045	9.906942392909897
4.0	1403.0	140.38	Max-Liebermann-Allee 27, Wannsee (Zehlendorf), Berlin	2017	374600.1157992658	5810257.491750915	9.99430118250463
2.0	446.35	64.55	Weverstr. 8d, Spandau (Spandau), Berlin	2017	377899.0820263727	5820404.116531876	6.914794732765299
2.0	614.9	69.09	Archenholdstraße 39, Friedrichsfelde (Lichtenberg), Berlin	2017	398377.4822132768	5818381.996899089	8.899985526125343
4.0	3350.0	147.26	Chausseestraße 58, Mitte (Mitte), Berlin	2017	389848.9420879441	5821961.233984635	22.748879532799133
3.0	1113.82	86.37	Bruno-Bürgel-Weg 43, Niederschöneweide (Treptow), Berlin	2017	400586.9075891243	5812400.456523271	12.895912932731271
3.0	940.75	80.15	Bruno-Bürgel-Weg 41 A, Niederschöneweide (Treptow), Berlin	2017	400570.5764246729	5812396.95962132	11.737367436057392
3.0	625.35	75.8	Lupsteiner Weg 47, Zehlendorf (Zehlendorf), Berlin	2017	381283.29777360545	5808389.0910984	8.25
3.0	1230.0	83.41	Mühsamstraße 67, Friedrichshain (Friedrichshain), Berlin	2017	395062.7427918732	5820147.586549058	14.74643328138113
6.5	2406.92	254.7	Stubenrauchstraße 9, Zehlendorf (Zehlendorf), Berlin	2017	381998.07179648	5810395.188500699	9.45001963093836
1.5	584.15	43.27	Fließstraße 13, Niederschöneweide (Treptow), Berlin	2017	398932.1037557312	5812932.382960625	13.500115553501269
2.0	552.52	58.16	Krugstege 1, Blankenburg (Weißensee), Berlin	2017	395203.9434559586	5827967.119762923	9.5
2.0	690.43	71.92	Wilhelm-Stolze-Straße 19, Friedrichshain (Friedrichshain), Berlin	2017	394638.8419616014	5820265.569178438	9.599972191323692
3.0	589.84	78.37	Poelchaustr. 2, Marzahn (Marzahn), Berlin	2017	400934.9343218085	5821441.72761935	7.526349368380758
2.0	764.37	56.62	Fließstraße 13, Niederschöneweide (Treptow), Berlin	2017	398932.1037557312	5812932.382960625	13.5
3.0	714.02	75.16	Bahnhofstraße 45, Blankenburg (Weißensee), Berlin	2017	395185.3396207926	5827951.2394188335	9.5
3.0	645.0	83.55	Grünauer Strasse  124, Köpenick (Köpenick), Berlin	2017	402873.67176179506	5810516.7287861435	7.719928186714543
4.5	1714.56	142.88	Alt Stralau 25, Friedrichshain (Friedrichshain), Berlin	2017	396395.23252093466	5816970.797820892	12.0
2.0	599.8	60.16	Hausotterstraße  40, Reinickendorf (Reinickendorf), Berlin	2017	389868.48977172025	5825505.434720731	9.970079787234042
1.0	757.89	56.14	Fließstraße 13, Niederschöneweide (Treptow), Berlin	2017	398932.1037557312	5812932.382960625	13.5
3.0	715.64	75.33	Bahnhofstraße 41, Blankenburg (Weißensee), Berlin	2017	395192.0486930205	5827976.19903369	9.500066374618346
2.0	1450.0	86.0	Bayerische Strasse 9, Charlottenburg (Charlottenburg), Berlin	2017	385508.5144631723	5817658.8671216825	16.86046511627907
2.0	1450.0	86.0	Bayerische Strasse 9, Wilmersdorf (Wilmersdorf), Berlin	2017	385508.5144631723	5817658.8671216825	16.86046511627907
3.0	2100.0	127.0	Bayerische Strasse 9, Charlottenburg (Charlottenburg), Berlin	2017	385508.5144631723	5817658.8671216825	16.53543307086614
3.0	2100.0	127.0	Bayerische Strasse 9, Wilmersdorf (Wilmersdorf), Berlin	2017	385508.5144631723	5817658.8671216825	16.53543307086614
2.0	489.6	61.2	Zeppelinstr. 108, Spandau (Spandau), Berlin	2017	376988.1177231785	5823808.980872331	8.0
2.0	653.0	59.37	Nazarethkirchstr. 53, Wedding (Wedding), Berlin	2017	388681.49104872224	5823187.287974269	10.99882095334344
3.5	1275.0	102.18	Am Tierpark 51, Friedrichsfelde (Lichtenberg), Berlin	2017	399622.5901866779	5817947.874150685	12.477980035231942
3.0	1380.0	115.74	Am Tierpark 51, Friedrichsfelde (Lichtenberg), Berlin	2017	399622.5901866779	5817947.874150685	11.923276308968378
3.0	1602.0	110.0	Kollwitzstraße 79, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	392763.67204328655	5822032.318426337	14.563636363636364
2.0	530.0	55.79	Bürgerstraße 1, Britz (Neukölln), Berlin	2017	394346.1737290421	5813593.175916454	9.49991037820398
1.0	522.0	40.16	Danziger Str. 135, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393900.0680519928	5821724.291591007	12.99800796812749
2.0	563.0	48.26	Pistoriusstraße 102A, Weißensee (Weißensee), Berlin	2017	394245.9287110071	5823871.703103185	11.665975963530874
3.0	1800.0	100.28	Klosterstraße 65, Mitte (Mitte), Berlin	2017	392300.8287561871	5819689.625622005	17.949740725967292
3.0	950.0	85.0	Albertinenstr. 12, Zehlendorf (Zehlendorf), Berlin	2017	380943.8125849157	5809600.267419443	11.176470588235293
1.0	459.0	31.26	Zossener Straße 53, Hellersdorf (Hellersdorf), Berlin	2017	404240.9009960373	5822777.916150069	14.683301343570056
3.0	705.0	77.85	Nalepastrasse 216, Oberschöneweide (Köpenick), Berlin	2017	398171.5468233588	5815028.85745431	9.05587668593449
2.0	685.13	65.25	Koloniestraße 26a, Wedding (Wedding), Berlin	2017	390204.0315933879	5824408.0972941965	10.50007662835249
2.0	552.0	65.0	Bismarckstr. 61a, Spandau (Spandau), Berlin	2017	378194.4617094226	5822836.107198482	8.492307692307692
1.0	308.0	33.87	Glienicker Str. 11, Köpenick (Köpenick), Berlin	2017	402713.2089661464	5811068.266758243	9.093593150280485
4.0	633.73	91.04	Poelchaustr. 4, Marzahn (Marzahn), Berlin	2017	400947.76980545797	5821411.436346497	6.961006151142355
3.0	629.0	78.63	Zu den Fichtewiesen 32, Spandau (Spandau), Berlin	2017	379152.50570449757	5826457.091097037	7.999491288312349
2.0	1224.0	68.0	Liselotte-Herrmann-Straße 38, Prenzlauer Berg (Prenzlauer Berg), Berlin	2017	393734.2369626439	5821452.551030387	18.0
2.5	571.98	65.85	Jungfernheideweg 4, Siemensstadt (Spandau), Berlin	2017	382799.70235977607	5822238.031041122	8.68610478359909
2.0	506.07	59.77	Wörther Str. 7, Spandau (Spandau), Berlin	2017	377897.2062675975	5820601.142461536	8.466956667224359
3.0	952.83	79.23	Kreuznacher Str. 22, Wilmersdorf (Wilmersdorf), Berlin	2017	385679.2481777532	5814354.07053255	12.026126467247254
6.0	3500.0	220.0	Bayerische Strasse 9, Charlottenburg (Charlottenburg), Berlin	2017	385508.5144631723	5817658.8671216825	15.909090909090908
2.0	999.0	84.65	Newtonstraße 25, Adlershof (Treptow), Berlin	2017	400100.4601331322	5810119.16914001	11.80153573538098
2.0	850.0	90.2	Johannes Zoschke Straße 27, Karlshorst (Lichtenberg), Berlin	2017	400204.2102434712	5816676.676787289	9.42350332594235
1.5	422.54	44.0	Oranienburger Str. 206, Wittenau (Reinickendorf), Berlin	2017	387114.2842387728	5828271.212546588	9.603181818181818
4.0	1580.0	122.5	Weimarer Straße 18, Charlottenburg (Charlottenburg), Berlin	2017	385351.7309541889	5818801.802056477	12.89795918367347
3.0	528.37	56.91	Stendaler Str. 140, Hellersdorf (Hellersdorf), Berlin	2017	405316.8224706528	5822292.675728613	9.284308557371288
3.0	1045.0	87.0	Liliencronstraße 5, Steglitz (Steglitz), Berlin	2017	387269.6342948015	5812226.3562005125	12.011494252873563
4.0	825.0	76.0	Stresowplatz 5C, Spandau (Spandau), Berlin	2017	378255.21853931405	5821922.113933003	10.855263157894736
3.0	1320.0	88.0	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	15.0
2.0	1027.5	68.5	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	15.0
2.0	888.0	74.0	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	12.0
1.5	715.5	53.0	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	13.5
1.5	735.75	54.5	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	13.5
3.0	725.0	77.85	Nalepastraße 216, Oberschöneweide (Köpenick), Berlin	2017	398171.5468233588	5815028.85745431	9.312780989081567
2.0	789.75	58.5	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	13.5
2.0	957.0	78.5	Schulzendorfer Straße 25, Wedding (Wedding), Berlin	2017	389563.71614597016	5822390.573414972	12.19108280254777
